,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com
5261,X509_issuer_and_serial_hash_crypto%x509%x509_cmp,29,6.0,458,94.0,14,77,4,17,1,7,24,0,2,7,0,0,43.25,0.15,12.5,0.625,0.625,False,crypto/x509/x509_cmp.c,X509_issuer_and_serial_hash,10,26,848,7132,6
5262,X509_ATTRIBUTE_get0_object_crypto%x509%x509_att,7,2.0,329,75.0,4,33,3,11,1,0,9,0,1,0,0,0,37.0,0.1,10.0,0.7999999999999999,0.7999999999999999,False,crypto/x509/x509_att.c,X509_ATTRIBUTE_get0_object,2,3,848,7132,6
5263,OPENSSL_sk_free_crypto%stack%stack,8,2.0,413,102.0,7,74,2,17,1,0,29,0,1,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/stack/stack.c,OPENSSL_sk_free,0,1,11,95,442
5264,X509_LOOKUP_ctrl_crypto%x509%x509_lu,11,3.0,898,188.0,5,98,2,22,5,0,69,0,2,0,0,0,31.5,0.15,5.5,0.7,0.7,False,crypto/x509/x509_lu.c,X509_LOOKUP_ctrl,3,9,848,7132,196
5265,UI_get_result_minsize_crypto%ui%ui_lib,15,7.0,954,216.0,5,65,3,14,1,0,53,0,0,0,0,0,62.33333333333334,0.3538461538461539,14.333333333333336,0.8333333333333334,0.8333333333333334,False,crypto/ui/ui_lib.c,UI_get_result_minsize,8,11,848,7132,442
5266,X509_TRUST_get_count_crypto%x509%x509_trs,7,2.0,299,54.0,3,42,2,12,0,0,15,0,0,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/x509/x509_trs.c,X509_TRUST_get_count,3,4,848,7132,950
5267,X509_get_subject_name_crypto%x509%x509_cmp,5,1.0,458,94.0,6,77,4,17,1,0,24,0,0,0,0,0,31.25,0.1375,11.5,0.803125,0.803125,False,crypto/x509/x509_cmp.c,X509_get_subject_name,1,3,848,7132,2
5268,X509_STORE_get_check_revocation_crypto%x509%x509_lu,5,1.0,898,188.0,2,98,2,22,1,0,69,0,0,0,0,0,60.0,0.3,15.0,0.75,0.75,False,crypto/x509/x509_lu.c,X509_STORE_get_check_revocation,0,4,2,39,1100
5269,TS_CONF_load_cert_crypto%ts%ts_conf,15,3.0,493,96.0,3,16,2,8,1,6,23,0,1,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/ts/ts_conf.c,TS_CONF_load_cert,13,13,848,7132,196
5270,ossl_store_info_get0_EMBEDDED_buffer_crypto%store%store_lib,7,2.0,681,117.0,1,13,1,3,1,0,48,0,1,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,ossl_store_info_get0_EMBEDDED_buffer,0,6,1,4,1100
5271,X509_LOOKUP_by_issuer_serial_crypto%x509%x509_lu,10,3.0,898,188.0,6,98,3,22,5,0,69,0,2,0,0,0,36.66666666666666,0.1,4.333333333333333,0.7999999999999999,0.7999999999999999,False,crypto/x509/x509_lu.c,X509_LOOKUP_by_issuer_serial,3,6,848,7132,196
5272,d2i_TS_REQ_fp_crypto%ts%ts_asn1,5,1.0,276,38.0,3,17,1,9,2,0,19,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_asn1.c,d2i_TS_REQ_fp,3,5,848,7132,136
5273,read_string_crypto%ui%ui_openssl,40,9.0,738,98.0,2,70,1,12,2,2,16,0,5,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/ui/ui_openssl.c,read_string,35,47,848,7132,442
5274,OPENSSL_sk_find_ex_crypto%stack%stack,5,1.0,413,102.0,7,74,5,17,2,0,29,0,0,0,0,0,49.6,0.2123076923076923,9.6,0.7,0.7,False,crypto/stack/stack.c,OPENSSL_sk_find_ex,1,1,11,95,442
5275,X509_ATTRIBUTE_get0_data_crypto%x509%x509_att,14,3.0,329,75.0,4,33,2,11,4,1,9,0,1,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/x509/x509_att.c,X509_ATTRIBUTE_get0_data,0,10,848,7132,950
5276,TXT_DB_write_crypto%txt_db%txt_db,54,12.0,317,75.0,8,47,4,13,2,15,6,0,1,2,0,0,44.5,0.19038461538461532,10.75,0.85,0.85,False,crypto/txt_db/txt_db.c,TXT_DB_write,2,43,848,7132,6
5277,X509_add1_ext_i2d_crypto%x509%x509_ext,7,1.0,159,27.0,4,25,2,13,5,0,27,0,0,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/x509/x509_ext.c,X509_add1_ext_i2d,3,6,848,7132,950
5278,i2d_TS_MSG_IMPRINT_fp_crypto%ts%ts_asn1,5,1.0,276,38.0,3,17,1,9,2,0,19,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_asn1.c,i2d_TS_MSG_IMPRINT_fp,3,4,848,7132,136
5279,TS_RESP_verify_response_crypto%ts%ts_rsp_verify,16,3.0,704,134.0,6,35,3,16,2,10,13,0,2,0,0,0,43.33333333333334,0.25384615384615383,8.0,0.7999999999999999,0.7999999999999999,False,crypto/ts/ts_rsp_verify.c,TS_RESP_verify_response,2,13,848,7132,442
5280,TS_REQ_set_nonce_crypto%ts%ts_req_utils,16,3.0,183,35.0,3,9,1,7,2,1,24,0,3,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_req_utils.c,TS_REQ_set_nonce,14,16,848,7132,136
5281,OSSL_STORE_INFO_get0_PKEY_crypto%store%store_lib,7,2.0,681,117.0,1,13,1,3,1,0,48,0,1,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_INFO_get0_PKEY,0,6,7,52,1100
5282,ts_issuer_serial_cmp_crypto%ts%ts_rsp_verify,18,7.0,704,134.0,5,35,4,16,2,1,13,0,6,0,0,0,44.25,0.19038461538461532,6.5,0.85,0.85,False,crypto/ts/ts_rsp_verify.c,ts_issuer_serial_cmp,1,4,11,77,442
5283,UI_add_user_data_crypto%ui%ui_lib,13,2.0,954,216.0,3,65,2,14,2,4,53,0,1,0,0,0,60.0,0.3,15.0,0.75,0.75,False,crypto/ui/ui_lib.c,UI_add_user_data,6,6,848,7132,950
5284,dane_match_crypto%x509%x509_vfy,150,21.0,3275,681.0,5,259,2,30,3,44,99,66,2,0,0,0,36.5,1.7307692307692308,7.0,0.5,0.5,False,crypto/x509/x509_vfy.c,dane_match,3,142,36,45,101
5285,X509_REVOKED_get_ext_d2i_crypto%x509%x509_ext,6,1.0,159,27.0,3,25,3,13,4,0,27,0,0,0,0,0,37.0,1.1,4.333333333333333,0.7999999999999999,0.7999999999999999,False,crypto/x509/x509_ext.c,X509_REVOKED_get_ext_d2i,1,4,848,7132,101
5286,X509_STORE_add_lookup_crypto%x509%x509_lu,33,5.0,898,188.0,6,98,3,22,2,2,69,6,2,0,0,0,23.0,1.1,4.0,0.4666666666666666,0.4666666666666666,False,crypto/x509/x509_lu.c,X509_STORE_add_lookup,10,26,848,7132,101
5287,X509_get_serialNumber_crypto%x509%x509_cmp,5,1.0,458,94.0,7,77,3,17,1,0,24,0,0,0,0,0,39.66666666666666,0.18333333333333326,9.333333333333334,1.0708333333333333,1.0708333333333333,False,crypto/x509/x509_cmp.c,X509_get_serialNumber,1,3,848,7132,2
5288,TS_CONF_set_signer_cert_crypto%ts%ts_conf,24,5.0,493,96.0,4,16,2,8,4,5,23,0,5,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/ts/ts_conf.c,TS_CONF_set_signer_cert,19,22,848,7132,196
5289,X509_get0_serialNumber_crypto%x509%x509_cmp,5,1.0,458,94.0,1,77,1,17,1,0,24,0,0,0,0,0,47.0,0.0,2.0,1.0,1.0,False,crypto/x509/x509_cmp.c,X509_get0_serialNumber,0,4,2,3,2775
5290,file_eof_crypto%store%loader_file,11,4.0,1440,229.0,1,32,1,6,1,0,40,0,4,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/loader_file.c,file_eof,4,6,2,16,1100
5291,X509_to_X509_REQ_crypto%x509%x509_req,41,8.0,298,56.0,12,40,5,11,3,4,23,1,6,0,0,0,48.0,0.2123076923076923,12.6,0.7,0.7,False,crypto/x509/x509_req.c,X509_to_X509_REQ,4,38,848,7132,6
5292,ess_add_signing_cert_crypto%ts%ts_rsp_sign,31,4.0,1057,214.0,2,40,1,14,2,8,38,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,False,crypto/ts/ts_rsp_sign.c,ess_add_signing_cert,0,1,4,13,2
5293,OSSL_STORE_expect_crypto%store%store_lib,14,3.0,681,117.0,1,13,1,3,2,0,48,0,2,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_expect,0,13,2,3,1100
5294,WHIRLPOOL_Init_crypto%whrlpool%wp_dgst,6,1.0,258,34.0,4,15,3,8,1,0,5,0,0,0,0,0,42.66666666666666,0.7666666666666666,10.666666666666666,2.1333333333333333,2.1333333333333333,False,crypto/whrlpool/wp_dgst.c,WHIRLPOOL_Init,5,5,848,7132,6
5295,x509_object_free_internal_crypto%x509%x509_lu,16,5.0,898,188.0,9,98,3,22,1,0,69,0,1,0,0,0,41.66666666666666,0.25384615384615383,10.333333333333334,0.7999999999999999,0.7999999999999999,False,crypto/x509/x509_lu.c,x509_object_free_internal,0,2,3,28,2
5296,TS_CONF_set_serial_crypto%ts%ts_conf,16,2.0,493,96.0,4,16,3,8,4,8,23,0,0,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,crypto/ts/ts_conf.c,TS_CONF_set_serial,13,16,848,7132,196
5297,TS_REQ_get_ext_by_critical_crypto%ts%ts_req_utils,5,1.0,183,35.0,2,9,1,7,3,0,24,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_req_utils.c,TS_REQ_get_ext_by_critical,0,4,848,7132,196
5298,X509_STORE_set_ex_data_crypto%x509%x509_lu,5,1.0,898,188.0,1,98,1,22,3,0,69,0,0,0,0,0,167.0,0.21212121212121213,66.0,2.590909090909091,2.590909090909091,False,crypto/x509/x509_lu.c,X509_STORE_set_ex_data,0,4,1,2,11
5299,X509_REVOKED_add1_ext_i2d_crypto%x509%x509_ext,6,1.0,159,27.0,3,25,2,13,5,0,27,0,0,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/x509/x509_ext.c,X509_REVOKED_add1_ext_i2d,2,5,848,7132,950
5300,X509_STORE_set_depth_crypto%x509%x509_lu,6,1.0,898,188.0,3,98,2,22,2,0,69,0,0,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/x509/x509_lu.c,X509_STORE_set_depth,0,4,848,7132,950
5301,X509_STORE_CTX_set_verify_crypto%x509%x509_vfy,6,1.0,3275,681.0,3,259,2,30,2,0,99,0,0,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/x509/x509_vfy.c,X509_STORE_CTX_set_verify,5,5,13,39,107
5302,try_decode_PUBKEY_crypto%store%loader_file,27,4.0,1440,229.0,4,32,1,6,8,6,40,3,5,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/loader_file.c,try_decode_PUBKEY,10,19,2,16,1100
5303,UI_dup_verify_string_crypto%ui%ui_lib,19,3.0,954,216.0,7,65,4,14,7,3,53,0,1,0,0,0,58.5,0.2653846153846154,11.25,0.875,0.875,False,crypto/ui/ui_lib.c,UI_dup_verify_string,17,19,848,7132,442
5304,TS_RESP_CTX_add_flags_crypto%ts%ts_rsp_sign,5,1.0,1057,214.0,2,40,1,14,2,0,38,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_rsp_sign.c,TS_RESP_CTX_add_flags,0,3,848,7132,950
5305,X509_CRL_delete_ext_crypto%x509%x509_ext,5,1.0,159,27.0,5,25,3,13,2,0,27,0,0,0,0,0,37.0,0.1,10.0,0.7999999999999999,0.7999999999999999,False,crypto/x509/x509_ext.c,X509_CRL_delete_ext,1,3,848,7132,6
5306,X509_OBJECT_get_type_crypto%x509%x509_lu,5,1.0,898,188.0,3,98,3,22,1,0,69,0,0,0,0,0,62.66666666666666,1.1781609195402298,39.66666666666666,0.9310344827586208,0.9310344827586208,False,crypto/x509/x509_lu.c,X509_OBJECT_get_type,1,4,1,9,4
5307,UI_method_set_prompt_constructor_crypto%ui%ui_lib,14,2.0,954,216.0,7,65,3,14,2,0,53,0,1,0,0,0,55.66666666666666,0.2,10.666666666666666,0.8333333333333334,0.8333333333333334,False,crypto/ui/ui_lib.c,UI_method_set_prompt_constructor,10,13,848,7132,950
5308,x509_set1_time_crypto%x509%x509_set,14,3.0,237,56.0,10,35,2,16,2,1,24,0,1,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/x509/x509_set.c,x509_set1_time,0,4,2,5,2775
5309,UI_set_result_ex_crypto%ui%ui_lib,78,15.0,954,216.0,10,65,3,14,4,13,53,0,10,0,0,0,62.33333333333334,0.3538461538461539,14.333333333333336,0.8333333333333334,0.8333333333333334,False,crypto/ui/ui_lib.c,UI_set_result_ex,0,12,2,5,1100
5310,TS_REQ_get_ext_count_crypto%ts%ts_req_utils,5,1.0,183,35.0,2,9,1,7,1,0,24,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_req_utils.c,TS_REQ_get_ext_count,0,4,848,7132,196
5311,OPENSSL_sk_deep_copy_crypto%stack%stack,47,10.0,413,102.0,17,74,8,17,3,2,29,6,4,1,0,0,58.5,1.1478438228438228,11.25,2.274621212121212,2.274621212121212,False,crypto/stack/stack.c,OPENSSL_sk_deep_copy,6,7,11,95,4
5312,OSSL_STORE_LOADER_set_ctrl_crypto%store%store_register,7,1.0,297,48.0,1,13,1,5,2,0,21,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_register.c,OSSL_STORE_LOADER_set_ctrl,0,6,7,52,1100
5313,ERR_load_UI_strings_crypto%ui%ui_err,11,2.0,78,2.0,6,19,5,6,0,0,1,0,0,0,0,0,52.0,0.34914979757085024,12.8,1.0263157894736843,1.0263157894736843,False,crypto/ui/ui_err.c,ERR_load_UI_strings,6,14,848,7132,127
5314,X509_aux_print_crypto%x509%t_x509,58,12.0,379,102.0,2,23,2,8,3,6,8,0,1,0,0,0,57.0,0.2307692307692308,7.5,1.0,1.0,False,crypto/x509/t_x509.c,X509_aux_print,0,53,54,97,442
5315,X509_STORE_set_check_issued_crypto%x509%x509_lu,6,1.0,898,188.0,2,98,2,22,2,0,69,0,0,0,0,0,60.0,0.3,15.0,0.75,0.75,False,crypto/x509/x509_lu.c,X509_STORE_set_check_issued,0,5,2,39,1100
5316,ts_ACCURACY_print_bio_crypto%ts%ts_rsp_print,21,4.0,195,26.0,4,13,1,9,2,0,6,0,3,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,crypto/ts/ts_rsp_print.c,ts_ACCURACY_print_bio,1,7,8,77,442
5317,X509_STORE_lock_crypto%x509%x509_lu,5,1.0,898,188.0,1,98,1,22,1,0,69,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/x509/x509_lu.c,X509_STORE_lock,0,4,1,2,1100
5318,X509_STORE_CTX_set_current_cert_crypto%x509%x509_vfy,5,1.0,3275,681.0,1,259,0,30,2,0,99,0,0,0,0,0,50.8,0.2653846153846154,9.2,1.0,1.0,False,crypto/x509/x509_vfy.c,X509_STORE_CTX_set_current_cert,0,4,1,1,107
5319,X509_LOOKUP_meth_get_ctrl_crypto%x509%x509_meth,5,1.0,165,23.0,1,3,1,3,1,0,16,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,False,crypto/x509/x509_meth.c,X509_LOOKUP_meth_get_ctrl,0,4,3,28,2
5320,ERR_load_X509_strings_crypto%x509%x509_err,11,2.0,181,2.0,10,49,5,14,0,0,1,0,0,0,0,0,52.0,0.34914979757085024,12.8,1.0263157894736843,1.0263157894736843,False,crypto/x509/x509_err.c,ERR_load_X509_strings,3,6,848,7132,127
5321,TS_TST_INFO_delete_ext_crypto%ts%ts_rsp_utils,5,1.0,365,70.0,2,14,1,10,2,0,43,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_rsp_utils.c,TS_TST_INFO_delete_ext,0,3,848,7132,950
5322,OSSL_STORE_SEARCH_get0_serial_crypto%store%store_lib,5,1.0,681,117.0,1,13,1,3,1,0,48,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_SEARCH_get0_serial,0,5,2,14,1100
5323,noecho_console_crypto%ui%ui_openssl,43,7.0,738,98.0,1,70,1,12,1,4,16,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/ui/ui_openssl.c,noecho_console,16,21,848,7132,815
5324,X509_CRL_get_ext_d2i_crypto%x509%x509_ext,5,1.0,159,27.0,4,25,3,13,4,0,27,0,0,0,0,0,37.0,1.1,4.333333333333333,0.7999999999999999,0.7999999999999999,False,crypto/x509/x509_ext.c,X509_CRL_get_ext_d2i,1,4,848,7132,101
5325,X509_STORE_set_get_issuer_crypto%x509%x509_lu,6,1.0,898,188.0,2,98,2,22,2,0,69,0,0,0,0,0,60.0,0.3,15.0,0.75,0.75,False,crypto/x509/x509_lu.c,X509_STORE_set_get_issuer,0,5,2,39,1100
5326,X509_REQ_get_signature_nid_crypto%x509%x509_req,5,1.0,298,56.0,1,40,1,11,1,0,23,0,0,0,0,0,47.0,0.0,2.0,1.0,1.0,False,crypto/x509/x509_req.c,X509_REQ_get_signature_nid,0,4,2,6,2775
5327,X509_STORE_set_check_crl_crypto%x509%x509_lu,6,1.0,898,188.0,2,98,2,22,2,0,69,0,0,0,0,0,60.0,0.3,15.0,0.75,0.75,False,crypto/x509/x509_lu.c,X509_STORE_set_check_crl,0,5,2,39,1100
5328,file_expect_crypto%store%loader_file,6,1.0,1440,229.0,1,32,1,6,2,0,40,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/loader_file.c,file_expect,0,5,1,2,1100
5329,UI_add_error_string_crypto%ui%ui_lib,6,1.0,954,216.0,3,65,2,14,2,0,53,0,0,0,0,0,60.0,0.3,15.0,0.75,0.75,False,crypto/ui/ui_lib.c,UI_add_error_string,4,5,848,7132,950
5330,TS_RESP_CTX_set_clock_precision_digits_crypto%ts%ts_rsp_sign,9,2.0,1057,214.0,2,40,1,14,2,0,38,0,1,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_rsp_sign.c,TS_RESP_CTX_set_clock_precision_digits,0,8,848,7132,950
5331,check_revocation_crypto%x509%x509_vfy,26,6.0,3275,681.0,1,259,1,30,1,6,99,3,4,0,0,0,47.0,0.0,2.0,1.0,1.0,False,crypto/x509/x509_vfy.c,check_revocation,17,20,848,7132,4
5332,X509_REQ_get_attr_crypto%x509%x509_req,5,1.0,298,56.0,3,40,2,11,2,0,23,0,0,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/x509/x509_req.c,X509_REQ_get_attr,1,4,848,7132,950
5333,TS_TST_INFO_get_accuracy_crypto%ts%ts_rsp_utils,5,1.0,365,70.0,2,14,1,10,1,0,43,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_rsp_utils.c,TS_TST_INFO_get_accuracy,0,3,848,7132,950
5334,UI_create_method_crypto%ui%ui_lib,17,5.0,954,216.0,14,65,4,14,1,3,53,0,2,0,0,0,48.25,1.015384615384615,11.0,0.625,0.625,False,crypto/ui/ui_lib.c,UI_create_method,9,11,848,7132,101
5335,TS_STATUS_INFO_print_bio_crypto%ts%ts_rsp_print,61,8.0,195,26.0,6,13,4,9,2,6,6,0,1,1,0,0,43.0,0.19038461538461532,7.0,0.85,0.85,False,crypto/ts/ts_rsp_print.c,TS_STATUS_INFO_print_bio,1,62,848,7132,1
5336,OSSL_STORE_INFO_get1_NAME_crypto%store%store_lib,15,3.0,681,117.0,1,13,1,3,1,7,48,0,1,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_INFO_get1_NAME,0,14,7,52,1100
5337,X509_CRL_add1_ext_i2d_crypto%x509%x509_ext,6,1.0,159,27.0,4,25,2,13,5,0,27,0,0,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/x509/x509_ext.c,X509_CRL_add1_ext_i2d,2,5,848,7132,950
5338,ossl_store_attach_pem_bio_crypto%store%store_lib,35,5.0,681,117.0,1,13,1,3,3,9,48,5,1,1,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,ossl_store_attach_pem_bio,0,34,2,4,1100
5339,UI_dup_info_string_crypto%ui%ui_lib,16,3.0,954,216.0,8,65,4,14,2,3,53,0,1,0,0,0,58.5,0.2653846153846154,11.25,0.875,0.875,False,crypto/ui/ui_lib.c,UI_dup_info_string,14,16,848,7132,442
5340,X509_STORE_get_check_crl_crypto%x509%x509_lu,5,1.0,898,188.0,2,98,2,22,1,0,69,0,0,0,0,0,60.0,0.3,15.0,0.75,0.75,False,crypto/x509/x509_lu.c,X509_STORE_get_check_crl,0,4,2,39,1100
5341,X509_REQ_get_pubkey_crypto%x509%x509_req,7,2.0,298,56.0,6,40,3,11,1,0,23,0,1,0,0,0,37.0,0.1,10.0,0.7999999999999999,0.7999999999999999,False,crypto/x509/x509_req.c,X509_REQ_get_pubkey,2,5,848,7132,6
5342,WHIRLPOOL_crypto%whrlpool%wp_dgst,13,2.0,258,34.0,4,15,3,8,3,3,5,0,1,0,0,0,42.66666666666666,0.7666666666666666,10.666666666666666,2.1333333333333333,2.1333333333333333,False,crypto/whrlpool/wp_dgst.c,WHIRLPOOL,11,11,848,7132,6
5343,X509_time_adj_crypto%x509%x509_vfy,5,1.0,3275,681.0,3,259,2,30,3,0,99,0,0,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/x509/x509_vfy.c,X509_time_adj,4,5,848,7132,913
5344,TS_TST_INFO_set_nonce_crypto%ts%ts_rsp_utils,16,3.0,365,70.0,3,14,1,10,2,1,43,0,3,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_rsp_utils.c,TS_TST_INFO_set_nonce,1,14,848,7132,136
5345,ts_compute_imprint_crypto%ts%ts_rsp_verify,54,10.0,704,134.0,3,35,2,16,5,14,13,0,5,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/ts/ts_rsp_verify.c,ts_compute_imprint,3,11,49,109,442
5346,UI_set_default_method_crypto%ui%ui_openssl,5,1.0,738,98.0,1,70,1,12,1,0,16,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/ui/ui_openssl.c,UI_set_default_method,0,4,11,28,442
5347,X509_STORE_add_crl_crypto%x509%x509_lu,9,2.0,898,188.0,6,98,6,22,2,0,69,0,2,0,0,0,50.33333333333334,1.3491452991452992,7.5,3.3629629629629627,3.3629629629629627,False,crypto/x509/x509_lu.c,X509_STORE_add_crl,30,32,848,7132,25
5348,ossl_store_destroy_loaders_int_crypto%store%store_register,9,1.0,297,48.0,2,13,1,5,0,0,21,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_register.c,ossl_store_destroy_loaders_int,0,8,7,52,1100
5349,X509_check_private_key_crypto%x509%x509_cmp,29,7.0,458,94.0,16,77,6,17,2,2,24,0,0,0,0,0,40.833333333333336,0.6769230769230768,7.833333333333332,0.5833333333333334,0.5833333333333334,False,crypto/x509/x509_cmp.c,X509_check_private_key,18,29,848,7132,101
5350,X509_get0_extensions_crypto%x509%x509_set,5,1.0,237,56.0,2,35,1,16,1,0,24,0,0,0,0,0,47.0,0.0,2.0,1.0,1.0,False,crypto/x509/x509_set.c,X509_get0_extensions,0,4,6,8,2775
5351,OSSL_STORE_INFO_get0_CERT_crypto%store%store_lib,7,2.0,681,117.0,1,13,1,3,1,0,48,0,1,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_INFO_get0_CERT,0,6,7,52,1100
5352,UI_method_set_reader_crypto%ui%ui_lib,10,2.0,954,216.0,7,65,3,14,2,0,53,0,1,0,0,0,55.66666666666666,0.2,10.666666666666666,0.8333333333333334,0.8333333333333334,False,crypto/ui/ui_lib.c,UI_method_set_reader,9,10,848,7132,950
5353,TS_RESP_CTX_add_failure_info_crypto%ts%ts_rsp_sign,14,4.0,1057,214.0,4,40,2,14,2,5,38,0,1,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/ts/ts_rsp_sign.c,TS_RESP_CTX_add_failure_info,2,10,848,7132,442
5354,X509_REQ_to_X509_crypto%x509%x509_r2x,51,12.0,67,12.0,17,25,4,11,3,10,1,5,3,1,0,0,44.5,0.9403846153846154,6.5,0.85,0.85,False,crypto/x509/x509_r2x.c,X509_REQ_to_X509,14,38,848,7132,101
5355,X509_LOOKUP_get_store_crypto%x509%x509_lu,5,1.0,898,188.0,1,98,1,22,1,0,69,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,False,crypto/x509/x509_lu.c,X509_LOOKUP_get_store,0,4,3,28,2
5356,i2d_TS_REQ_fp_crypto%ts%ts_asn1,5,1.0,276,38.0,3,17,1,9,2,0,19,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_asn1.c,i2d_TS_REQ_fp,3,4,848,7132,136
5357,X509_STORE_set_cert_crl_crypto%x509%x509_lu,6,1.0,898,188.0,2,98,2,22,2,0,69,0,0,0,0,0,60.0,0.3,15.0,0.75,0.75,False,crypto/x509/x509_lu.c,X509_STORE_set_cert_crl,0,5,2,39,1100
5358,TS_TST_INFO_set_version_crypto%ts%ts_rsp_utils,5,1.0,365,70.0,2,14,1,10,2,0,43,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_rsp_utils.c,TS_TST_INFO_set_version,0,3,848,7132,950
5359,X509_LOOKUP_meth_get_get_by_issuer_serial_crypto%x509%x509_meth,6,1.0,165,23.0,1,3,0,3,1,0,16,0,0,0,0,0,50.8,0.2653846153846154,9.2,1.0,1.0,False,crypto/x509/x509_meth.c,X509_LOOKUP_meth_get_get_by_issuer_serial,0,4,3,28,2
5360,X509_set1_notBefore_crypto%x509%x509_set,7,2.0,237,56.0,7,35,2,16,2,0,24,0,1,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/x509/x509_set.c,X509_set1_notBefore,0,1,10,28,2775
5361,UI_method_set_flusher_crypto%ui%ui_lib,9,2.0,954,216.0,7,65,3,14,2,0,53,0,1,0,0,0,55.66666666666666,0.2,10.666666666666666,0.8333333333333334,0.8333333333333334,False,crypto/ui/ui_lib.c,UI_method_set_flusher,8,10,848,7132,950
5362,X509_CRL_print_fp_crypto%x509%t_crl,15,2.0,94,9.0,2,11,2,9,2,2,3,0,0,0,0,0,26.5,0.0,10.0,0.5,0.5,False,crypto/x509/t_crl.c,X509_CRL_print_fp,0,2,220,804,6
5363,ui_dup_method_data_crypto%ui%ui_util,9,2.0,162,37.0,1,20,1,7,6,3,11,0,0,1,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/ui/ui_util.c,ui_dup_method_data,0,8,1,9,1100
5364,trust_1oidany_crypto%x509%x509_trs,12,1.0,299,54.0,2,42,1,12,3,0,15,6,0,0,0,0,47.0,0.0,2.0,1.0,1.0,False,crypto/x509/x509_trs.c,trust_1oidany,6,7,848,7132,107
