,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com
6447,hev_libavcodec%mips%vp8dsp_mmi,10,2.0,3326,187.0,1,3,0,3,3,16,58,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,hev,0,9,2,64,28
6448,jpeg_put_comments_libavcodec%mjpegenc_common,67,12.0,614,85.0,5,28,3,10,2,6,12,18,14,0,1,0,25.66666666666667,0.29195402298850576,12.0,0.435632183908046,0.435632183908046,False,libavcodec/mjpegenc_common.c,jpeg_put_comments,12,41,103,180,1
6449,ff_avg_vc1_mspel_mc00_16_mmi_libavcodec%mips%vc1dsp_mmi,6,1.0,2462,59.0,1,7,0,4,4,0,40,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vc1dsp_mmi.c,ff_avg_vc1_mspel_mc00_16_mmi,0,5,3,32,28
6450,common_vt_2t_4x8_msa_libavcodec%mips%vp8_mc_msa,58,1.0,2332,104.0,1,1,1,1,5,27,53,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp8_mc_msa.c,common_vt_2t_4x8_msa,0,34,5,71,35
6451,vp9_idct_butterfly_transpose_store_libavcodec%mips%vp9_idct_msa,137,1.0,2160,66.0,1,5,1,5,4,24,43,21,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_idct_butterfly_transpose_store,0,101,2,45,35
6452,ff_put_vp8_bilinear16_h_msa_libavcodec%mips%vp8_mc_msa,93,2.0,2332,104.0,1,1,1,1,7,32,53,3,0,2,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp8_mc_msa.c,ff_put_vp8_bilinear16_h_msa,0,66,5,71,35
6453,common_hz_2t_8x4_msa_libavcodec%mips%vp8_mc_msa,34,1.0,2332,104.0,1,1,1,1,5,11,53,3,0,2,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp8_mc_msa.c,common_hz_2t_8x4_msa,0,23,5,71,35
6454,set_filter_params_libavcodec%mlpenc,47,9.0,2416,308.0,1,1,1,1,4,36,59,0,14,0,3,1,65.0,0.21739130434782608,23.0,0.3478260869565217,0.3478260869565217,False,libavcodec/mlpenc.c,set_filter_params,0,43,2,51,2
6455,ff_loop_filter_h_8_8_msa_libavcodec%mips%vp9_lpf_msa,129,2.0,2533,46.0,3,5,2,4,5,39,25,28,0,15,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_lpf_msa.c,ff_loop_filter_h_8_8_msa,1,79,2,27,25
6456,common_hz_8t_and_aver_dst_4x8_msa_libavcodec%mips%vp9_mc_msa,71,1.0,4447,204.0,2,5,2,4,5,27,110,3,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,common_hz_8t_and_aver_dst_4x8_msa,0,43,3,53,25
6457,ff_put_vp8_epel8_h4_mmi_libavcodec%mips%vp8dsp_mmi,63,3.0,3326,187.0,1,3,0,3,7,6,58,16,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_epel8_h4_mmi,0,60,2,64,28
6458,ff_put_vp8_epel4_v4_mmi_libavcodec%mips%vp8dsp_mmi,58,3.0,3326,187.0,1,3,0,3,7,7,58,11,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_epel4_v4_mmi,0,56,2,64,28
6459,hevc_hv_uniwgt_4t_4multx8mult_msa_libavcodec%mips%hevc_mc_uniw_msa,156,2.0,5368,151.0,2,9,2,3,10,66,80,0,0,6,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/hevc_mc_uniw_msa.c,hevc_hv_uniwgt_4t_4multx8mult_msa,0,137,2,76,25
6460,avg_width32_msa_libavcodec%mips%vp9_mc_msa,90,5.0,4447,204.0,2,5,2,4,5,36,110,0,3,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,avg_width32_msa,0,47,3,53,25
6461,ff_vert_16x16_msa_libavcodec%mips%vp9_intra_msa,14,2.0,533,20.0,1,3,1,3,4,2,18,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_intra_msa.c,ff_vert_16x16_msa,0,13,2,15,35
6462,vp9_idct_iadst_8x8_add_msa_libavcodec%mips%vp9_idct_msa,47,1.0,2160,66.0,2,5,2,5,4,10,43,18,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_idct_iadst_8x8_add_msa,0,25,2,45,25
6463,vp9_idct16_1d_columns_addblk_msa_libavcodec%mips%vp9_idct_msa,133,1.0,2160,66.0,2,5,2,5,3,25,43,9,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_idct16_1d_columns_addblk_msa,0,99,2,45,25
6464,ff_put_vp8_pixels8_mmi_libavcodec%mips%vp8dsp_mmi,38,2.0,3326,187.0,1,3,0,3,7,3,58,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_pixels8_mmi,0,39,2,64,28
6465,ff_vp8_h_loop_filter16_msa_libavcodec%mips%vp8_lpf_msa,99,1.0,690,10.0,1,1,1,1,5,39,10,0,0,3,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp8_lpf_msa.c,ff_vp8_h_loop_filter16_msa,0,64,5,71,35
6466,ff_vc1_v_loop_filter8_mmi_libavcodec%mips%vc1dsp_mmi,5,1.0,2462,59.0,1,7,0,4,3,0,40,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vc1dsp_mmi.c,ff_vc1_v_loop_filter8_mmi,0,4,3,32,28
6467,ff_put_vp8_bilinear8_h_mmi_libavcodec%mips%vp8dsp_mmi,56,3.0,3326,187.0,1,3,0,3,7,8,58,8,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_bilinear8_h_mmi,0,59,2,64,28
6468,vp9_idct4x4_colcol_addblk_msa_libavcodec%mips%vp9_idct_msa,30,1.0,2160,66.0,2,5,2,5,3,6,43,12,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_idct4x4_colcol_addblk_msa,0,16,2,45,25
6469,ff_put_vp8_bilinear8_hv_mmi_libavcodec%mips%vp8dsp_mmi,38,5.0,3326,187.0,1,3,0,3,7,3,58,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_bilinear8_hv_mmi,0,33,2,64,28
6470,ff_put_vp8_bilinear4_hv_mmi_libavcodec%mips%vp8dsp_mmi,38,5.0,3326,187.0,1,3,0,3,7,3,58,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_bilinear4_hv_mmi,0,33,2,64,28
6471,ff_put_vp8_epel16_h6v6_mmi_libavcodec%mips%vp8dsp_mmi,41,5.0,3326,187.0,1,3,0,3,7,3,58,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_epel16_h6v6_mmi,0,38,2,64,28
6472,ff_avg_bilin_64v_msa_libavcodec%mips%vp9_mc_msa,121,2.0,4447,204.0,1,5,1,4,7,43,110,3,0,2,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,ff_avg_bilin_64v_msa,0,86,2,55,35
6473,ff_vc1_inv_trans_8x4_mmi_libavcodec%mips%vc1dsp_mmi,413,1.0,2462,59.0,4,7,3,4,3,12,40,43,0,0,0,0,16.666666666666668,0.2,3.0,0.2,0.2,False,libavcodec/mips/vc1dsp_mmi.c,ff_vc1_inv_trans_8x4_mmi,0,351,3,32,9
6474,ff_put_vp8_epel16_h6v4_mmi_libavcodec%mips%vp8dsp_mmi,41,5.0,3326,187.0,1,3,0,3,7,3,58,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_epel16_h6v4_mmi,0,38,2,64,28
6475,ffmmal_decode_libavcodec%mmaldec,41,10.0,855,133.0,2,64,1,16,4,11,22,2,11,0,0,0,94.0,0.18181818181818185,11.0,2.1818181818181817,2.1818181818181817,False,libavcodec/mmaldec.c,ffmmal_decode,0,29,2,19,244
6476,ff_loop_filter_v_48_16_msa_libavcodec%mips%vp9_lpf_msa,112,2.0,2533,46.0,2,5,1,4,5,37,25,16,0,24,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_lpf_msa.c,ff_loop_filter_v_48_16_msa,1,71,2,27,35
6477,hevc_uniwgt_copy_12w_msa_libavcodec%mips%hevc_mc_uniw_msa,53,2.0,5368,151.0,2,9,2,3,8,19,80,0,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/hevc_mc_uniw_msa.c,hevc_uniwgt_copy_12w_msa,0,48,2,76,25
6478,ff_avg_bilin_8v_msa_libavcodec%mips%vp9_mc_msa,15,2.0,4447,204.0,1,5,1,4,7,4,110,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,ff_avg_bilin_8v_msa,0,14,2,55,35
6479,ff_dc_16x16_msa_libavcodec%mips%vp9_intra_msa,28,1.0,533,20.0,1,3,1,3,4,8,18,0,0,7,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_intra_msa.c,ff_dc_16x16_msa,0,23,2,15,35
6480,ff_loop_filter_h_84_16_msa_libavcodec%mips%vp9_lpf_msa,159,2.0,2533,46.0,2,5,1,4,5,51,25,22,0,24,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_lpf_msa.c,ff_loop_filter_h_84_16_msa,1,103,2,27,35
6481,ff_idct_iadst_8x8_add_msa_libavcodec%mips%vp9_idct_msa,6,1.0,2160,66.0,2,5,2,5,4,0,43,0,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,ff_idct_iadst_8x8_add_msa,0,6,2,45,25
6482,ff_vp8_v_loop_filter16_inner_mmi_libavcodec%mips%vp8dsp_mmi,15,4.0,3326,187.0,1,3,0,3,5,8,58,0,4,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_vp8_v_loop_filter16_inner_mmi,0,14,2,64,28
6483,ff_truehd_layout_libavcodec%mlp_parser,11,2.0,400,52.0,6,87,4,21,1,3,8,0,0,0,0,0,41.5,1.3263366750208856,15.5,1.9170843776106927,1.9170843776106927,False,libavcodec/mlp_parser.c,ff_truehd_layout,0,1,1,3,1241
6484,ff_vp3_h_loop_filter_msa_libavcodec%mips%vp3dsp_idct_msa,68,2.0,662,17.0,1,1,1,1,3,35,7,6,0,0,0,0,0.0,0.0,8.0,0.0,0.0,False,libavcodec/mips/vp3dsp_idct_msa.c,ff_vp3_h_loop_filter_msa,0,45,3,10,3
6485,ff_vp8_v_loop_filter8uv_mmi_libavcodec%mips%vp8dsp_mmi,8,1.0,3326,187.0,1,3,0,3,6,0,58,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_vp8_v_loop_filter8uv_mmi,0,6,2,64,28
6486,common_vt_8t_and_aver_dst_8w_msa_libavcodec%mips%vp9_mc_msa,94,2.0,4447,204.0,2,5,2,4,6,37,110,0,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,common_vt_8t_and_aver_dst_8w_msa,0,57,3,53,25
6487,ff_vp8_idct_dc_add_mmi_libavcodec%mips%vp8dsp_mmi,57,2.0,3326,187.0,1,3,0,3,3,4,58,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_vp8_idct_dc_add_mmi,0,57,2,64,28
6488,ff_loop_filter_h_16_16_msa_libavcodec%mips%vp9_lpf_msa,26,3.0,2533,46.0,2,5,1,4,5,5,25,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_lpf_msa.c,ff_loop_filter_h_16_16_msa,1,24,2,27,35
6489,ff_put_bilin_16hv_msa_libavcodec%mips%vp9_mc_msa,89,2.0,4447,204.0,1,5,1,4,7,29,110,3,0,2,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,ff_put_bilin_16hv_msa,0,70,2,55,35
6490,vp9_idct8x32_1d_columns_addblk_msa_libavcodec%mips%vp9_idct_msa,12,1.0,2160,66.0,1,5,1,5,3,0,43,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_idct8x32_1d_columns_addblk_msa,0,11,2,45,35
6491,ff_xvid_idct_add_mmi_libavcodec%mips%xvid_idct_mmi,6,1.0,253,3.0,1,1,0,1,3,0,3,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/xvid_idct_mmi.c,ff_xvid_idct_add_mmi,0,5,3,6,28
6492,ff_vp8_v_loop_filter8uv_inner_msa_libavcodec%mips%vp8_lpf_msa,75,1.0,690,10.0,1,1,1,1,6,34,10,4,0,11,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp8_lpf_msa.c,ff_vp8_v_loop_filter8uv_inner_msa,0,41,5,71,35
6493,vp9_idct32x32_34_colcol_addblk_msa_libavcodec%mips%vp9_idct_msa,50,3.0,2160,66.0,2,5,1,5,3,4,43,9,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_idct32x32_34_colcol_addblk_msa,0,46,2,45,35
6494,vp9_iadst16x16_colcol_addblk_msa_libavcodec%mips%vp9_idct_msa,29,3.0,2160,66.0,1,5,1,5,3,4,43,12,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_iadst16x16_colcol_addblk_msa,0,20,2,45,35
6495,ff_loop_filter_h_88_16_msa_libavcodec%mips%vp9_lpf_msa,183,2.0,2533,46.0,2,5,1,4,5,65,25,25,0,21,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_lpf_msa.c,ff_loop_filter_h_88_16_msa,1,113,2,27,35
6496,hevc_vt_uniwgt_8t_32w_msa_libavcodec%mips%hevc_mc_uniw_msa,13,1.0,5368,151.0,2,9,2,3,9,0,80,0,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/hevc_mc_uniw_msa.c,hevc_vt_uniwgt_8t_32w_msa,0,14,2,76,25
6497,ff_put_vp8_epel4_v6_mmi_libavcodec%mips%vp8dsp_mmi,63,3.0,3326,187.0,1,3,0,3,7,7,58,15,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_epel4_v6_mmi,0,57,2,64,28
6498,common_hv_2ht_2vt_and_aver_dst_4x8_msa_libavcodec%mips%vp9_mc_msa,86,1.0,4447,204.0,2,5,2,4,6,38,110,3,0,5,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,common_hv_2ht_2vt_and_aver_dst_4x8_msa,0,53,2,55,25
6499,ff_put_vp8_pixels16_msa_libavcodec%mips%vp8_mc_msa,24,4.0,2332,104.0,1,1,1,1,7,5,53,0,3,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp8_mc_msa.c,ff_put_vp8_pixels16_msa,0,19,5,71,35
6500,ff_put_vp8_epel16_v6_mmi_libavcodec%mips%vp8dsp_mmi,113,3.0,3326,187.0,1,3,0,3,7,9,58,58,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_epel16_v6_mmi,0,78,2,64,28
6501,ff_put_vp8_epel16_v4_mmi_libavcodec%mips%vp8dsp_mmi,95,3.0,3326,187.0,1,3,0,3,7,9,58,41,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_epel16_v4_mmi,0,77,2,64,28
6502,ff_loop_filter_v_84_16_msa_libavcodec%mips%vp9_lpf_msa,111,2.0,2533,46.0,2,5,1,4,5,37,25,16,0,24,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_lpf_msa.c,ff_loop_filter_v_84_16_msa,1,70,2,27,35
6503,mlp_channel_layout_subset_libavcodec%mlpdec,5,2.0,1355,224.0,1,195,1,29,2,0,20,0,0,0,0,0,42.0,0.27586206896551724,29.0,0.206896551724138,0.206896551724138,False,libavcodec/mlpdec.c,mlp_channel_layout_subset,0,4,2,4,477
6504,ff_put_vp8_epel8_h6v6_msa_libavcodec%mips%vp8_mc_msa,131,2.0,2332,104.0,1,1,1,1,7,51,53,3,0,12,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp8_mc_msa.c,ff_put_vp8_epel8_h6v6_msa,0,85,5,71,35
6505,vp9_idct8x8_1_add_msa_libavcodec%mips%vp9_idct_msa,17,1.0,2160,66.0,2,5,2,5,3,3,43,0,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_idct8x8_1_add_msa,0,16,2,45,25
6506,init_idct_libavcodec%mjpegdec,9,1.0,2843,810.0,1,498,0,57,1,4,31,0,0,0,2,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mjpegdec.c,init_idct,0,8,1,3,14372
6507,ff_put_vp8_bilinear4_v_mmi_libavcodec%mips%vp8dsp_mmi,56,3.0,3326,187.0,1,3,0,3,7,9,58,6,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/vp8dsp_mmi.c,ff_put_vp8_bilinear4_v_mmi,0,58,2,64,28
6508,vp9_iadst8x8_colcol_addblk_msa_libavcodec%mips%vp9_idct_msa,169,1.0,2160,66.0,2,5,2,5,3,45,43,9,0,12,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_iadst8x8_colcol_addblk_msa,0,124,2,45,25
6509,ff_tm_16x16_msa_libavcodec%mips%vp9_intra_msa,58,2.0,533,20.0,1,3,1,3,4,13,18,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_intra_msa.c,ff_tm_16x16_msa,0,50,2,15,35
6510,common_vt_2t_and_aver_dst_4x8_msa_libavcodec%mips%vp9_mc_msa,66,1.0,4447,204.0,2,5,2,4,5,33,110,0,0,1,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,common_vt_2t_and_aver_dst_4x8_msa,0,39,2,55,25
6511,common_hv_2ht_2vt_and_aver_dst_4x4_msa_libavcodec%mips%vp9_mc_msa,65,1.0,4447,204.0,2,5,2,4,6,24,110,3,0,13,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,common_hv_2ht_2vt_and_aver_dst_4x4_msa,0,39,2,55,25
6512,ff_put_bilin_64hv_msa_libavcodec%mips%vp9_mc_msa,15,2.0,4447,204.0,1,5,1,4,7,1,110,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,ff_put_bilin_64hv_msa,0,13,2,55,35
6513,hevc_hz_uniwgt_4t_8x8multiple_msa_libavcodec%mips%hevc_mc_uniw_msa,109,2.0,5368,151.0,2,9,2,3,9,42,80,0,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/hevc_mc_uniw_msa.c,hevc_hz_uniwgt_4t_8x8multiple_msa,0,48,1,15,25
6514,ff_put_vp8_epel16_h4_msa_libavcodec%mips%vp8_mc_msa,69,2.0,2332,104.0,1,1,1,1,7,27,53,3,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp8_mc_msa.c,ff_put_vp8_epel16_h4_msa,0,48,5,71,35
6515,ff_iadst_iadst_8x8_add_msa_libavcodec%mips%vp9_idct_msa,6,1.0,2160,66.0,2,5,2,5,4,0,43,0,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,ff_iadst_iadst_8x8_add_msa,0,6,2,45,25
6516,ff_idct_iadst_4x4_add_msa_libavcodec%mips%vp9_idct_msa,6,1.0,2160,66.0,2,5,2,5,4,0,43,0,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,ff_idct_iadst_4x4_add_msa,0,6,2,45,25
6517,ff_iadst_idct_4x4_add_msa_libavcodec%mips%vp9_idct_msa,6,1.0,2160,66.0,2,5,2,5,4,0,43,0,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,ff_iadst_idct_4x4_add_msa,0,6,2,45,25
6518,append_libavcodec%mjpeg2jpeg_bsf,6,1.0,143,12.0,1,17,0,11,3,0,3,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mjpeg2jpeg_bsf.c,append,0,5,2,4,535
6519,mm_decode_inter_libavcodec%mmvideo,60,12.0,251,43.0,14,72,9,22,3,34,7,0,12,0,2,0,95.66666666666669,0.7396426875593544,23.0,4.522541009969171,4.522541009969171,False,libavcodec/mmvideo.c,mm_decode_inter,17,40,64,113,64
6520,clear_decoding_params_libavcodec%mlpenc,16,2.0,2416,308.0,1,1,1,1,2,5,59,0,0,0,1,0,65.0,0.21739130434782608,23.0,0.3478260869565217,0.3478260869565217,False,libavcodec/mlpenc.c,clear_decoding_params,0,14,2,51,2
6521,common_hz_2t_4x4_msa_libavcodec%mips%vp8_mc_msa,34,1.0,2332,104.0,1,1,1,1,5,13,53,3,0,2,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp8_mc_msa.c,common_hz_2t_4x4_msa,0,21,5,71,35
6522,common_hz_8t_and_aver_dst_64w_msa_libavcodec%mips%vp9_mc_msa,95,3.0,4447,204.0,1,5,1,4,6,37,110,3,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,common_hz_8t_and_aver_dst_64w_msa,0,61,3,53,35
6523,ff_hor_32x32_msa_libavcodec%mips%vp9_intra_msa,31,2.0,533,20.0,1,3,1,3,4,6,18,0,0,4,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_intra_msa.c,ff_hor_32x32_msa,0,26,2,15,35
6524,ff_vp8_v_loop_filter16_mmi_libavcodec%mips%vp8dsp_mmi,7,1.0,3326,187.0,2,3,1,3,5,0,58,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,False,libavcodec/mips/vp8dsp_mmi.c,ff_vp8_v_loop_filter16_mmi,0,13,2,64,3
6525,ff_dc_8x8_msa_libavcodec%mips%vp9_intra_msa,28,1.0,533,20.0,1,3,1,3,4,8,18,0,0,7,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_intra_msa.c,ff_dc_8x8_msa,0,26,2,15,35
6526,ff_loop_filter_h_16_8_msa_libavcodec%mips%vp9_lpf_msa,27,3.0,2533,46.0,2,5,1,4,5,5,25,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_lpf_msa.c,ff_loop_filter_h_16_8_msa,1,24,2,27,35
6527,common_vt_8t_and_aver_dst_16w_mult_msa_libavcodec%mips%vp9_mc_msa,151,3.0,4447,204.0,1,5,1,4,7,56,110,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,common_vt_8t_and_aver_dst_16w_mult_msa,0,96,3,53,35
6528,ff_put_bilin_32hv_msa_libavcodec%mips%vp9_mc_msa,15,2.0,4447,204.0,1,5,1,4,7,1,110,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,ff_put_bilin_32hv_msa,0,13,2,55,35
6529,common_vt_2t_4x4_msa_libavcodec%mips%vp8_mc_msa,36,1.0,2332,104.0,1,1,1,1,5,15,53,0,0,3,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp8_mc_msa.c,common_vt_2t_4x4_msa,0,25,5,71,35
6530,common_hz_8t_8x8mult_msa_libavcodec%mips%vp9_mc_msa,54,2.0,4447,204.0,1,5,1,4,6,20,110,3,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,common_hz_8t_8x8mult_msa,0,35,3,53,35
6531,vp9_idct16x16_colcol_addblk_msa_libavcodec%mips%vp9_idct_msa,29,3.0,2160,66.0,1,5,1,5,3,4,43,12,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_idct16x16_colcol_addblk_msa,0,20,2,45,35
6532,ff_mjpeg_init_hvsample_libavcodec%mjpegenc_common,29,7.0,614,85.0,3,28,2,10,3,2,12,0,8,0,1,0,78.0,0.5222222222222221,7.0,1.0777777777777775,1.0777777777777775,False,libavcodec/mjpegenc_common.c,ff_mjpeg_init_hvsample,0,3,2,4,14372
6533,ff_put_bilin_64v_msa_libavcodec%mips%vp9_mc_msa,109,2.0,4447,204.0,1,5,1,4,7,35,110,3,0,1,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_mc_msa.c,ff_put_bilin_64v_msa,0,80,2,55,35
6534,hevc_hv_4t_8multx4mult_msa_libavcodec%mips%hevcdsp_msa,156,3.0,4325,151.0,2,12,2,3,8,57,78,0,0,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/hevcdsp_msa.c,hevc_hv_4t_8multx4mult_msa,38,128,2,39,25
6535,vp9_iadst16_1d_columns_addblk_msa_libavcodec%mips%vp9_idct_msa,259,1.0,2160,66.0,1,5,1,5,3,102,43,3,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_iadst16_1d_columns_addblk_msa,0,165,2,45,35
6536,vp9_idct_iadst_16x16_add_msa_libavcodec%mips%vp9_idct_msa,30,3.0,2160,66.0,1,5,1,5,4,5,43,12,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/vp9_idct_msa.c,vp9_idct_iadst_16x16_add_msa,0,20,2,45,35
